"","scientificName","latitude","longitude","year","month","eventDate","basisOfRecord","DB","name","decimalLatitude","decimalLongitude"
"452","Helicoverpa armigera",-30.2,149.6,1965,3,"1965-03-10","PreservedSpecimen","ALA",NA,NA,NA
"453","Helicoverpa armigera",-14.0333333333333,136.6,1982,5,"1982-05-18","PreservedSpecimen","ALA",NA,NA,NA
"454","Helicoverpa armigera",-30.2,149.6,1969,3,"1969-03-09","PreservedSpecimen","ALA",NA,NA,NA
"455","Helicoverpa armigera",-15.96,129.55,1995,4,"1995-04-03","PreservedSpecimen","ALA",NA,NA,NA
"456","Helicoverpa armigera",-15.96,129.55,1995,4,"1995-04-03","PreservedSpecimen","ALA",NA,NA,NA
"457","Helicoverpa armigera",-19.7833333333333,147.233333333333,1954,10,"1954-10-21","PreservedSpecimen","ALA",NA,NA,NA
"458","Helicoverpa armigera",-12.35,130.866666666667,1991,4,"1991-04-12","PreservedSpecimen","ALA",NA,NA,NA
"459","Helicoverpa armigera",-11.75,142.5833,1993,4,"1993-04-01","PreservedSpecimen","ALA",NA,NA,NA
"460","Helicoverpa armigera",-19.56667,147.4,1989,10,"1989-10-09","PreservedSpecimen","ALA",NA,NA,NA
"461","Helicoverpa armigera",-19.7833333333333,147.233333333333,1954,10,"1954-10-26","PreservedSpecimen","ALA",NA,NA,NA
"462","Helicoverpa armigera",-19.56667,147.4,1989,10,"1989-10-09","PreservedSpecimen","ALA",NA,NA,NA
"463","Helicoverpa armigera",-19.7833333333333,147.233333333333,1954,10,"1954-10-21","PreservedSpecimen","ALA",NA,NA,NA
"464","Helicoverpa armigera",-27.46667,153.0333,1925,10,"1925-10-05","PreservedSpecimen","ALA",NA,NA,NA
"465","Helicoverpa armigera",-27.46667,153.0333,1912,10,"","PreservedSpecimen","ALA",NA,NA,NA
"466","Helicoverpa armigera",-27.46667,153.0333,1902,1,"1902-01-22","PreservedSpecimen","ALA",NA,NA,NA
"467","Helicoverpa armigera",-12.58333,132.8667,1973,5,"1973-05-25","PreservedSpecimen","ALA",NA,NA,NA
"468","Helicoverpa armigera",-27.46667,153.0333,1907,10,"1907-10-21","PreservedSpecimen","ALA",NA,NA,NA
"469","Helicoverpa armigera",-27.46667,153.0333,1903,1,"1903-01-22","PreservedSpecimen","ALA",NA,NA,NA
"470","Helicoverpa armigera",-19.56667,147.4,1953,1,"1953-01-08","PreservedSpecimen","ALA",NA,NA,NA
"471","Helicoverpa armigera",-15.65,128.7,1969,1,"1969-01-07","PreservedSpecimen","ALA",NA,NA,NA
"472","Helicoverpa armigera",-16.8099994659424,145.630004882813,1929,1,"1929-01-04","PreservedSpecimen","ALA",NA,NA,NA
"473","Helicoverpa armigera",-33.8833312988281,151.066665649414,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"474","Helicoverpa armigera",-30.2,149.6,1971,3,"1971-03-30","PreservedSpecimen","ALA",NA,NA,NA
"475","Helicoverpa armigera",-29.65,150.316666666667,1965,3,"1965-03-22","PreservedSpecimen","ALA",NA,NA,NA
"476","Helicoverpa armigera",-15.7666702270508,128.733306884766,1969,5,"1969-05-05","PreservedSpecimen","ALA",NA,NA,NA
"477","Helicoverpa armigera",-15.7666702270508,128.733306884766,1969,5,"1969-05-08","PreservedSpecimen","ALA",NA,NA,NA
"478","Helicoverpa armigera",-17,145.3667,1977,5,"1977-05-15","PreservedSpecimen","ALA",NA,NA,NA
"479","Helicoverpa armigera",-15.6499996185303,128.699996948242,1957,7,"1957-07-23","PreservedSpecimen","ALA",NA,NA,NA
"480","Helicoverpa armigera",-15.6499996185303,128.699996948242,1957,7,"1957-07-31","PreservedSpecimen","ALA",NA,NA,NA
"481","Helicoverpa armigera",-14.6833333333333,142.266666666667,1993,9,"1993-09-14","PreservedSpecimen","ALA",NA,NA,NA
"482","Helicoverpa armigera",-15.4833333333333,141.716666666667,1976,10,"1976-10-25","PreservedSpecimen","ALA",NA,NA,NA
"483","Helicoverpa armigera",-15.6499996185303,144.5,1977,5,"1977-05-24","PreservedSpecimen","ALA",NA,NA,NA
"484","Helicoverpa armigera",-32.1,115.783333333333,1977,5,"1977-05-30","PreservedSpecimen","ALA",NA,NA,NA
"485","Helicoverpa armigera",-31.75,115.8,1977,5,"1977-05-20","PreservedSpecimen","ALA",NA,NA,NA
"486","Helicoverpa armigera",-32.2333333333333,115.8,1977,5,"1977-05-29","PreservedSpecimen","ALA",NA,NA,NA
"487","Helicoverpa armigera",-32.1,115.783333333333,1977,5,"1977-05-31","PreservedSpecimen","ALA",NA,NA,NA
"488","Helicoverpa armigera",-24.8833333333333,113.666666666667,1978,7,"1978-07-26","PreservedSpecimen","ALA",NA,NA,NA
"489","Helicoverpa armigera",-15.7666702270508,128.733306884766,1978,7,"1978-07-06","PreservedSpecimen","ALA",NA,NA,NA
"490","Helicoverpa armigera",-15.7666702270508,128.733306884766,1969,7,"1969-07-10","PreservedSpecimen","ALA",NA,NA,NA
"491","Helicoverpa armigera",-27.5166666666667,152.933333333333,1969,11,"1969-11-21","PreservedSpecimen","ALA",NA,NA,NA
"492","Helicoverpa armigera",-26.6333333333333,152.966666666667,1966,11,"1966-11-07","PreservedSpecimen","ALA",NA,NA,NA
"493","Helicoverpa armigera",-27.46667,153.0333,1903,4,"1903-04-23","PreservedSpecimen","ALA",NA,NA,NA
"494","Helicoverpa armigera",-32.1,115.783333333333,1977,5,"1977-05-31","PreservedSpecimen","ALA",NA,NA,NA
"495","Helicoverpa armigera",-35,150.75,1917,12,"1917-12-05","PreservedSpecimen","ALA",NA,NA,NA
"496","Helicoverpa armigera",-15.76667,128.7333,1978,7,"1978-07-06","PreservedSpecimen","ALA",NA,NA,NA
"497","Helicoverpa armigera",-15.7666702270508,128.733306884766,1978,7,"1978-07-06","PreservedSpecimen","ALA",NA,NA,NA
"498","Helicoverpa armigera",-32.1,115.783333333333,1977,5,"1977-05-31","PreservedSpecimen","ALA",NA,NA,NA
"499","Helicoverpa armigera",-15.7666702270508,128.733306884766,1978,7,"1978-07-06","PreservedSpecimen","ALA",NA,NA,NA
"500","Helicoverpa armigera",-15.7666702270508,128.733306884766,1978,7,"1978-07-13","PreservedSpecimen","ALA",NA,NA,NA
"501","Helicoverpa armigera",-32.1,115.783333333333,1977,5,"1977-05-10","PreservedSpecimen","ALA",NA,NA,NA
"502","Helicoverpa armigera",-27.5833333333333,153.05,1965,11,"1965-11-16","PreservedSpecimen","ALA",NA,NA,NA
"503","Helicoverpa armigera",-19.56667,147.4,1972,11,"1972-11-24","PreservedSpecimen","ALA",NA,NA,NA
"504","Helicoverpa armigera",-19.56667,147.4,1955,11,"1955-11-12","PreservedSpecimen","ALA",NA,NA,NA
"505","Helicoverpa armigera",-17.08333,145.7667,1929,5,"1929-05-02","PreservedSpecimen","ALA",NA,NA,NA
"506","Helicoverpa armigera",-15.7666666666667,128.733333333333,1995,5,"1995-05-12","PreservedSpecimen","ALA",NA,NA,NA
"507","Helicoverpa armigera",-31.78333,152.5333,1982,4,"1982-04-28","PreservedSpecimen","ALA",NA,NA,NA
"508","Helicoverpa armigera",-12.61,131.1,1995,5,"1995-05-15","PreservedSpecimen","ALA",NA,NA,NA
"509","Helicoverpa armigera",-27.35,151.1,1985,5,"1985-05-26","PreservedSpecimen","ALA",NA,NA,NA
"510","Helicoverpa armigera",-30.2,149.6,1968,4,"1968-04-04","PreservedSpecimen","ALA",NA,NA,NA
"511","Helicoverpa armigera",-17,145.433334350586,1962,12,"1962-12-04","PreservedSpecimen","ALA",NA,NA,NA
"512","Helicoverpa armigera",-13.9833333333333,143.55,1962,12,"1962-12-18","PreservedSpecimen","ALA",NA,NA,NA
"513","Helicoverpa armigera",-27.46667,153.0333,1963,3,"1963-03-11","PreservedSpecimen","ALA",NA,NA,NA
"514","Helicoverpa armigera",-27.55,151.983333333333,1985,12,"1985-12-06","PreservedSpecimen","ALA",NA,NA,NA
"515","Helicoverpa armigera",-27.55,151.983333333333,1985,12,"1985-12-05","PreservedSpecimen","ALA",NA,NA,NA
"516","Helicoverpa armigera",-24.9333324432373,152.233337402344,1980,3,"1980-03-14","PreservedSpecimen","ALA",NA,NA,NA
"517","Helicoverpa armigera",-33.6,150.8,1964,4,"1964-04-29","PreservedSpecimen","ALA",NA,NA,NA
"518","Helicoverpa armigera",-33.6,150.8,1964,4,"1964-04-29","PreservedSpecimen","ALA",NA,NA,NA
"519","Helicoverpa armigera",-27.55,151.983333333333,1983,12,"1983-12-16","PreservedSpecimen","ALA",NA,NA,NA
"520","Helicoverpa armigera",-33.7833333333333,151.166666666667,1954,4,"1954-04-20","PreservedSpecimen","ALA",NA,NA,NA
"521","Helicoverpa armigera",-27.46667,153.0333,1952,4,"1952-04-20","PreservedSpecimen","ALA",NA,NA,NA
"522","Helicoverpa armigera",-15.7666702270508,128.733306884766,1968,12,"1968-12-04","PreservedSpecimen","ALA",NA,NA,NA
"523","Helicoverpa armigera",-11.1499996185303,132.183334350586,1977,1,"1977-01-23","PreservedSpecimen","ALA",NA,NA,NA
"524","Helicoverpa armigera",-13.6666666666667,142.666666666667,1993,9,"1993-09-12","PreservedSpecimen","ALA",NA,NA,NA
"525","Helicoverpa armigera",-11.01667,136.75,1977,1,"1977-01-14","PreservedSpecimen","ALA",NA,NA,NA
"526","Helicoverpa armigera",-11.1499996185303,132.183334350586,1977,1,"1977-01-23","PreservedSpecimen","ALA",NA,NA,NA
"527","Helicoverpa armigera",-17.08,145.77,1923,3,"","PreservedSpecimen","ALA",NA,NA,NA
"528","Helicoverpa armigera",-17.08,145.77,1923,3,"","PreservedSpecimen","ALA",NA,NA,NA
"529","Helicoverpa armigera",-15.7666702270508,128.733306884766,1968,12,"1968-12-04","PreservedSpecimen","ALA",NA,NA,NA
"530","Helicoverpa armigera",-27.91667,153.1667,1950,12,"1950-12-26","PreservedSpecimen","ALA",NA,NA,NA
"531","Helicoverpa armigera",-27.55,151.983333333333,1985,12,"1985-12-06","PreservedSpecimen","ALA",NA,NA,NA
"532","Helicoverpa armigera",-11.15,132.15,1977,1,"1977-01-25","PreservedSpecimen","ALA",NA,NA,NA
"533","Helicoverpa armigera",-26.6833333333333,153.05,1962,1,"1962-01-14","PreservedSpecimen","ALA",NA,NA,NA
"534","Helicoverpa armigera",-18.73,138.2,1995,5,"1995-05-18","PreservedSpecimen","ALA",NA,NA,NA
"535","Helicoverpa armigera",-11.68333,142.7,1993,5,"1993-05-20","PreservedSpecimen","ALA",NA,NA,NA
"536","Helicoverpa armigera",-33.8833389282227,151.216705322266,1929,11,"1929-11-09","PreservedSpecimen","ALA",NA,NA,NA
"537","Helicoverpa armigera",-12.6666666666667,142.683333333333,1992,12,"1992-12-11","PreservedSpecimen","ALA",NA,NA,NA
"538","Helicoverpa armigera",-16.4166666666667,130.966666666667,1973,9,"1973-09-13","PreservedSpecimen","ALA",NA,NA,NA
"539","Helicoverpa armigera",-33.8,151.283333333333,1910,9,"1910-09-24","PreservedSpecimen","ALA",NA,NA,NA
"540","Helicoverpa armigera",-15.46667,128.1,1954,1,"1954-01-31","PreservedSpecimen","ALA",NA,NA,NA
"541","Helicoverpa armigera",-32.2333333333333,115.8,1978,1,"1978-01-13","PreservedSpecimen","ALA",NA,NA,NA
"542","Helicoverpa armigera",-17.08,145.77,1929,3,"1929-03-09","PreservedSpecimen","ALA",NA,NA,NA
"543","Helicoverpa armigera",-12.6666666666667,142.666666666667,1993,1,"1993-01-13","PreservedSpecimen","ALA",NA,NA,NA
"544","Helicoverpa armigera",-17.08,145.77,1929,3,"1929-03-07","PreservedSpecimen","ALA",NA,NA,NA
"545","Helicoverpa armigera",-31.9166666666667,148.083333333333,1952,10,"1952-10-23","PreservedSpecimen","ALA",NA,NA,NA
"546","Helicoverpa armigera",-17.35,146.016666666667,1967,10,"1967-10-20","PreservedSpecimen","ALA",NA,NA,NA
"547","Helicoverpa armigera",-33.8,151.283333333333,1917,12,"1917-12-23","PreservedSpecimen","ALA",NA,NA,NA
"548","Helicoverpa armigera",-30.8333301544189,152.933334350586,1993,12,"1993-12-08","PreservedSpecimen","ALA",NA,NA,NA
"549","Helicoverpa armigera",-33.8333282470703,151.25,1911,9,"","PreservedSpecimen","ALA",NA,NA,NA
"550","Helicoverpa armigera",-28.8333333333333,153.433333333333,1973,9,"1973-09-12","PreservedSpecimen","ALA",NA,NA,NA
"551","Helicoverpa armigera",-13.9833333333333,143.55,1962,10,"1962-10-12","PreservedSpecimen","ALA",NA,NA,NA
"552","Helicoverpa armigera",-24.8833333333333,113.666666666667,1978,7,"1978-07-06","PreservedSpecimen","ALA",NA,NA,NA
"553","Helicoverpa armigera",-24.8833333333333,113.666666666667,1978,7,"1978-07-26","PreservedSpecimen","ALA",NA,NA,NA
"554","Helicoverpa armigera",-24.8833333333333,113.666666666667,1978,7,"1978-07-05","PreservedSpecimen","ALA",NA,NA,NA
"555","Helicoverpa armigera",-24.8833333333333,113.666666666667,1978,7,"1978-07-06","PreservedSpecimen","ALA",NA,NA,NA
"556","Helicoverpa armigera",-33.4,151.35,1929,11,"1929-11-29","PreservedSpecimen","ALA",NA,NA,NA
"557","Helicoverpa armigera",-35.2666702270508,149.100006103516,1955,11,"1955-11-15","PreservedSpecimen","ALA",NA,NA,NA
"558","Helicoverpa armigera",-17.27,145.48,1903,3,"","PreservedSpecimen","ALA",NA,NA,NA
"559","Helicoverpa armigera",-27.8666666666667,151.266666666667,1957,11,"1957-11-12","PreservedSpecimen","ALA",NA,NA,NA
"560","Helicoverpa armigera",-27.88333,151.2667,1957,11,"1957-11-21","PreservedSpecimen","ALA",NA,NA,NA
"561","Helicoverpa armigera",-17,145.433334350586,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"562","Helicoverpa armigera",-24.8833333333333,113.666666666667,1978,7,"1978-07-05","PreservedSpecimen","ALA",NA,NA,NA
"563","Helicoverpa armigera",-19.6333332061768,147.5,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"564","Helicoverpa armigera",-19.6333332061768,147.5,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"565","Helicoverpa armigera",-12.6666666666667,142.666666666667,1993,5,"1993-05-25","PreservedSpecimen","ALA",NA,NA,NA
"566","Helicoverpa armigera",-33.8,151.283333333333,1916,5,"1916-05-02","PreservedSpecimen","ALA",NA,NA,NA
"567","Helicoverpa armigera",-38.35,145,1973,3,"1973-03-25","PreservedSpecimen","ALA",NA,NA,NA
"568","Helicoverpa armigera",NA,NA,1991,3,"1991-03-12","PreservedSpecimen","ALA",NA,NA,NA
"569","Helicoverpa armigera",-33.88,151.22,1910,4,"1910-04-14","PreservedSpecimen","ALA",NA,NA,NA
"570","Helicoverpa armigera",-17.86667,146.1,1967,10,"1967-10-30","PreservedSpecimen","ALA",NA,NA,NA
"571","Helicoverpa armigera",-24.8833333333333,113.666666666667,1978,7,"1978-07-26","PreservedSpecimen","ALA",NA,NA,NA
"572","Helicoverpa armigera",-24.8833333333333,113.666666666667,1978,7,"1978-07-06","PreservedSpecimen","ALA",NA,NA,NA
"573","Helicoverpa armigera",-24.8833333333333,113.666666666667,1978,7,"1978-07-05","PreservedSpecimen","ALA",NA,NA,NA
"574","Helicoverpa armigera",-19.6333332061768,147.5,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"575","Helicoverpa armigera",-19.6333332061768,147.5,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"576","Helicoverpa armigera",-16.91667,145.7,1967,11,"1967-11-30","PreservedSpecimen","ALA",NA,NA,NA
"577","Helicoverpa armigera",-17.5,146.0333,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"578","Helicoverpa armigera",-15.83333,145.3667,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"579","Helicoverpa armigera",-33.8,151.283333333333,1914,5,"1914-05-02","PreservedSpecimen","ALA",NA,NA,NA
"580","Helicoverpa armigera",-30.2,149.6,1965,5,"1965-05-15","PreservedSpecimen","ALA",NA,NA,NA
"581","Helicoverpa armigera",-17.2666702270508,145.483306884766,1903,7,"","PreservedSpecimen","ALA",NA,NA,NA
"582","Helicoverpa armigera",-21.15,149.183333333333,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"583","Helicoverpa armigera",-27.56667,151.95,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"584","Helicoverpa armigera",-30.2,149.6,1965,5,"1965-05-15","PreservedSpecimen","ALA",NA,NA,NA
"585","Helicoverpa armigera",-21.15,149.183333333333,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"586","Helicoverpa armigera",NA,NA,1991,3,"","PreservedSpecimen","ALA",NA,NA,NA
"587","Helicoverpa armigera",-41.2355373373404,146.516858625079,1988,3,"1988-03-21","HumanObservation","ALA",NA,NA,NA
"588","Helicoverpa armigera",-33.6,150.8,1969,5,"1969-05-09","PreservedSpecimen","ALA",NA,NA,NA
"589","Helicoverpa armigera",-33.8166666666667,151.033333333333,1978,5,"","PreservedSpecimen","ALA",NA,NA,NA
"590","Helicoverpa armigera",-19.0333333333333,138.75,1986,4,"","PreservedSpecimen","ALA",NA,NA,NA
"591","Helicoverpa armigera",-33.8333282470703,151.25,1912,1,"","PreservedSpecimen","ALA",NA,NA,NA
"592","Helicoverpa armigera",-38.022,145.4413,2010,4,"2010-04-14","HumanObservation","ALA",NA,NA,NA
"593","Helicoverpa armigera",-34.6,146.35,1981,7,"","PreservedSpecimen","ALA",NA,NA,NA
"594","Helicoverpa armigera",-41.1660287597947,146.482800700627,1991,3,"1991-03-05","HumanObservation","ALA",NA,NA,NA
"595","Helicoverpa armigera",-31.7666666666667,150.816666666667,1934,1,"1934-01-10","PreservedSpecimen","ALA",NA,NA,NA
"596","Helicoverpa armigera",-30.2,149.6,1965,1,"1965-01-14","PreservedSpecimen","ALA",NA,NA,NA
"597","Helicoverpa armigera",-28.7333333333333,153.5,1975,9,"1975-09-09","PreservedSpecimen","ALA",NA,NA,NA
"598","Helicoverpa armigera",-30.2,149.6,1965,1,"1965-01-21","PreservedSpecimen","ALA",NA,NA,NA
"599","Helicoverpa armigera",-28.8333333333333,153.433333333333,1970,9,"1970-09-08","PreservedSpecimen","ALA",NA,NA,NA
"600","Helicoverpa armigera",NA,NA,1985,7,"1985-07-01","HumanObservation","ALA",NA,NA,NA
"601","Helicoverpa armigera",-27.56667,151.95,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"602","Helicoverpa armigera",-30.8333301544189,152.933334350586,1993,12,"1993-12-08","PreservedSpecimen","ALA",NA,NA,NA
"603","Helicoverpa armigera",-30.8333301544189,152.933334350586,1993,12,"1993-12-08","PreservedSpecimen","ALA",NA,NA,NA
"604","Helicoverpa armigera",-30.2,149.6,1965,1,"1965-01-14","PreservedSpecimen","ALA",NA,NA,NA
"605","Helicoverpa armigera",-30.8333301544189,152.933334350586,1993,12,"1993-12-08","PreservedSpecimen","ALA",NA,NA,NA
"606","Helicoverpa armigera",-33.65,150.666666666667,1983,12,"","PreservedSpecimen","ALA",NA,NA,NA
"607","Helicoverpa armigera",-28.75,153.4,1929,1,"1929-01-20","PreservedSpecimen","ALA",NA,NA,NA
"608","Helicoverpa armigera",-27.46667,153.0333,1964,9,"","PreservedSpecimen","ALA",NA,NA,NA
"609","Helicoverpa armigera",-38.33,144.95,1988,9,"1988-09-26","PreservedSpecimen","ALA",NA,NA,NA
"610","Helicoverpa armigera",-38.35,145,1953,9,"1953-09-23","PreservedSpecimen","ALA",NA,NA,NA
"611","Helicoverpa armigera",-32.2333333333333,148.25,1969,5,"1969-05-09","PreservedSpecimen","ALA",NA,NA,NA
"612","Helicoverpa armigera",-17.08,145.77,1929,5,"1929-05-02","PreservedSpecimen","ALA",NA,NA,NA
"613","Helicoverpa armigera",-33.2333333333333,151.233333333333,1951,1,"1951-01-15","PreservedSpecimen","ALA",NA,NA,NA
"614","Helicoverpa armigera",-24.9333324432373,152.233337402344,1981,1,"1981-01-20","PreservedSpecimen","ALA",NA,NA,NA
"615","Helicoverpa armigera",-13.9833333333333,143.55,1961,11,"1961-11-16","PreservedSpecimen","ALA",NA,NA,NA
"616","Helicoverpa armigera",-23.7,149.75,1886,11,"1886-11-08","PreservedSpecimen","ALA",NA,NA,NA
"617","Helicoverpa armigera",-17.35,145.6,1926,5,"1926-05-03","PreservedSpecimen","ALA",NA,NA,NA
"618","Helicoverpa armigera",-33.8833389282227,151.216705322266,1929,11,"1929-11-09","PreservedSpecimen","ALA",NA,NA,NA
"619","Helicoverpa armigera",-38.022,145.4413,2011,5,"2011-05-29","HumanObservation","ALA",NA,NA,NA
"620","Helicoverpa armigera",-24.9333324432373,152.233337402344,1981,1,"1981-01-20","PreservedSpecimen","ALA",NA,NA,NA
"621","Helicoverpa armigera",-36.72,146.95,1967,1,"1967-01-31","PreservedSpecimen","ALA",NA,NA,NA
"622","Helicoverpa armigera",-17.08,145.77,1925,1,"1925-01-01","PreservedSpecimen","ALA",NA,NA,NA
"623","Helicoverpa armigera",-41.191322065991,146.322808681303,1995,3,"1995-03-02","HumanObservation","ALA",NA,NA,NA
"624","Helicoverpa armigera",NA,NA,1985,7,"1985-07-01","HumanObservation","ALA",NA,NA,NA
"625","Helicoverpa armigera",-17.27,145.48,1932,7,"1932-07-03","PreservedSpecimen","ALA",NA,NA,NA
"626","Helicoverpa armigera",-16.92,145.77,1950,1,"1950-01-20","PreservedSpecimen","ALA",NA,NA,NA
"627","Helicoverpa armigera",-16.92,145.77,1950,1,"1950-01-20","PreservedSpecimen","ALA",NA,NA,NA
"628","Helicoverpa armigera",-41.191322065991,146.322808681303,1995,3,"1995-03-19","HumanObservation","ALA",NA,NA,NA
"629","Helicoverpa armigera",-27.88,151.27,1928,1,"1928-01-01","PreservedSpecimen","ALA",NA,NA,NA
"630","Helicoverpa armigera",-37.62,144.97,2011,1,"2011-01-29","PreservedSpecimen","ALA",NA,NA,NA
"631","Helicoverpa armigera",-32.9333333333333,151.766666666667,1961,12,"1961-12-19","PreservedSpecimen","ALA",NA,NA,NA
"632","Helicoverpa armigera",-35.264069,149.083496,2015,12,"2015-12-24","HumanObservation","ALA",NA,NA,NA
"633","Helicoverpa armigera",-17.2666702270508,145.483306884766,1982,10,"1982-10-25","PreservedSpecimen","ALA",NA,NA,NA
"634","Helicoverpa armigera",-17.86667,146.1,1967,10,"1967-10-30","PreservedSpecimen","ALA",NA,NA,NA
"635","Helicoverpa armigera",-31.75,116.45,1973,11,"1973-11-22","PreservedSpecimen","ALA",NA,NA,NA
"636","Helicoverpa armigera",-34.2,115.1,1963,11,"1963-11-16","PreservedSpecimen","ALA",NA,NA,NA
"637","Helicoverpa armigera",-17.2666702270508,145.483306884766,1982,10,"1982-10-25","PreservedSpecimen","ALA",NA,NA,NA
"638","Helicoverpa armigera",-38.2666666666667,144.516666666667,1983,11,"1983-11-24","PreservedSpecimen","ALA",NA,NA,NA
"639","Helicoverpa armigera",-17.2666702270508,145.483306884766,1982,10,"1982-10-29","PreservedSpecimen","ALA",NA,NA,NA
"640","Helicoverpa armigera",-41.191322065991,146.322808681303,1997,5,"1997-05-04","HumanObservation","ALA",NA,NA,NA
"641","Helicoverpa armigera",-12.5166702270508,130.800003051758,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"642","Helicoverpa armigera",-41.37,145.18,2015,1,"2015-01-29","PreservedSpecimen","ALA",NA,NA,NA
"643","Helicoverpa armigera",-17.08,145.77,1929,12,"1929-12-27","PreservedSpecimen","ALA",NA,NA,NA
"644","Helicoverpa armigera",-27.97,153.18,1950,12,"1950-12-28","PreservedSpecimen","ALA",NA,NA,NA
"645","Helicoverpa armigera",-17.08333,145.7667,1923,11,"1923-11-19","PreservedSpecimen","ALA",NA,NA,NA
"646","Helicoverpa armigera",-38.4757783333333,146.725881666667,2015,12,"2015-12-14","HumanObservation","ALA",NA,NA,NA
"647","Helicoverpa armigera",-35.3,149.133333333333,1979,11,"1979-11-23","PreservedSpecimen","ALA",NA,NA,NA
"648","Helicoverpa armigera",-12.5166702270508,130.800003051758,NA,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"649","Helicoverpa armigera",-41.1660287597947,146.482800700627,1991,1,"1991-01-28","HumanObservation","ALA",NA,NA,NA
"650","Helicoverpa armigera",-16.38333,145.5667,1928,10,"1928-10-07","PreservedSpecimen","ALA",NA,NA,NA
"651","Helicoverpa armigera",-41.1783687977097,146.266906523515,1989,1,"1989-01-26","HumanObservation","ALA",NA,NA,NA
"652","Helicoverpa armigera",-41.2458023552506,146.401015775272,1989,1,"1989-01-31","HumanObservation","ALA",NA,NA,NA
"653","Helicoverpa armigera",-16.38333,145.5667,1928,10,"1928-10-24","PreservedSpecimen","ALA",NA,NA,NA
"654","Helicoverpa armigera",-17.86667,146.1,1967,10,"1967-10-30","PreservedSpecimen","ALA",NA,NA,NA
"655","Helicoverpa armigera",-27.35,151.1,1984,11,"1984-11-28","PreservedSpecimen","ALA",NA,NA,NA
"656","Helicoverpa armigera",-15.65,128.7,1960,10,"1960-10-26","PreservedSpecimen","ALA",NA,NA,NA
"657","Helicoverpa armigera",-41.2291503769305,146.497814845452,1989,1,"1989-01-31","HumanObservation","ALA",NA,NA,NA
"658","Helicoverpa armigera",-41.2008868039831,146.266655291353,1990,1,"1990-01-22","HumanObservation","ALA",NA,NA,NA
"659","Helicoverpa armigera",-15.7666702270508,128.733306884766,1969,10,"1969-10-22","PreservedSpecimen","ALA",NA,NA,NA
"660","Helicoverpa armigera",-28.0666694641113,145.683334350586,1940,10,"1940-10-16","PreservedSpecimen","ALA",NA,NA,NA
"661","Helicoverpa armigera",-28.0666694641113,145.683334350586,1940,10,"1940-10-16","PreservedSpecimen","ALA",NA,NA,NA
"662","Helicoverpa armigera",-30.3666666666667,152.733333333333,1990,11,"1990-11-15","PreservedSpecimen","ALA",NA,NA,NA
"663","Helicoverpa armigera",-23.8166666666667,151.366666666667,1981,10,"1981-10-23","PreservedSpecimen","ALA",NA,NA,NA
"664","Helicoverpa armigera",-27.6166666666667,152.783333333333,1960,10,"","PreservedSpecimen","ALA",NA,NA,NA
"665","Helicoverpa armigera",-27.5,153,1958,10,"1958-10-12","PreservedSpecimen","ALA",NA,NA,NA
"666","Helicoverpa armigera",-28.2333333333333,153.5,1965,11,"1965-11-08","PreservedSpecimen","ALA",NA,NA,NA
"667","Helicoverpa armigera",-34.53333282,135.6833038,1948,10,"1948-10-12","PreservedSpecimen","ALA",NA,NA,NA
"668","Helicoverpa armigera",-33.8,151,2016,11,"2016-11-28","HumanObservation","ALA",NA,NA,NA
"669","Helicoverpa armigera",NA,NA,1952,10,"1952-10-06","PreservedSpecimen","ALA",NA,NA,NA
"670","",-35.464701,149.101424,2016,11,"2016-11-29","HumanObservation","ALA",NA,NA,NA
"671","Helicoverpa armigera",NA,NA,1952,10,"1952-10-01","PreservedSpecimen","ALA",NA,NA,NA
"672","Helicoverpa armigera",-23.7166666666667,149.666666666667,1885,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"673","Helicoverpa armigera",-34.58333206,138.5166931,1985,10,"","PreservedSpecimen","ALA",NA,NA,NA
"674","Helicoverpa armigera",-34.58333206,138.5166931,1985,10,"","PreservedSpecimen","ALA",NA,NA,NA
"675","Helicoverpa armigera",-23.7166666666667,149.666666666667,1885,NA,"","PreservedSpecimen","ALA",NA,NA,NA
"676","Helicoverpa armigera",-34.53333282,135.6833038,1948,11,"1948-11-01","PreservedSpecimen","ALA",NA,NA,NA
"677","Helicoverpa armigera",-34.93333435,138.6000061,1941,11,"1941-11-05","PreservedSpecimen","ALA",NA,NA,NA
"678","Helicoverpa armigera",-34.58333206,138.8000031,1960,11,"1960-11-25","PreservedSpecimen","ALA",NA,NA,NA
